sha256,keep,delete,keep_split,delete_split,keep_class,delete_class,class_conflict,cross_split
65c64cc6908f2a5d609bddceea3846f47960e6c4201c805fefe5a8072e9b1266,data/carbonate_1223/PPL-1223/val/class18/Siliceous.275.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.426.jpg,val,train,class18,class22,True,True
5af61a16a2ca823932fb1af5ddb6d174f4860cc6ac0db3455a1c33e6bda68294,data/carbonate_1223/PPL-1223/val/class18/Siliceous.208.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4265.jpg,val,train,class18,class22,True,True
969a2052a02134ccfd70855a312f481396780d230ad5484e35e23a10f53fdef7,data/carbonate_1223/PPL-1223/val/class18/Siliceous.209.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4287.jpg,val,train,class18,class22,True,True
2c94e8bae911bf39c226d3e5c7b8dd7453f153915f1988e2e4cb8e96cab14b68,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1320_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4437_ARS.jpg,val,train,class1,class22,True,True
924ed22bc80deb28a957ff1e23d912e1bd349b97022a21259b0b62d912efb81d,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1318_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4439_ARS.jpg,val,train,class1,class22,True,True
c699aea69e8837fcb4d377844ed7ea6a4d466da5ecc6888e4d9fe5e4d06c9443,data/carbonate_1223/PPL-1223/train/class22/Vug.4446_ARS.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.932_ARS_ARS.jpg,train,train,class22,class9,True,False
056918133cd996eb7bdc587258db05283c88b7b25a24fcc498580976ff095b06,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.801.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4532.jpg,val,train,class1,class22,True,True
304c3a55426cf6d33534e903eeb30eeb1559ae9d76875b20be0dbbee36aacfa8,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.799.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4577.jpg,val,train,class1,class22,True,True
6d3722b7b63698bd3099be31d8c4f522056db4051d34c3c29b9ec49f94fa5043,data/carbonate_1223/PPL-1223/val/class19/Stromatolite.683.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4657.jpg,val,train,class19,class22,True,True
06fd42ea579a5e7f754aa2019fc854f5901c19662ae8a5998d0faad12ea38204,data/carbonate_1223/PPL-1223/val/class13/Micritic_limestone.862.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.466.jpg,val,train,class13,class22,True,True
6dc43e062ec05e00b82c53bebab430c88dcc34bf04ae14bcb16b9347e771dcb0,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.309.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4669.jpg,val,train,class12,class22,True,True
6dc43e062ec05e00b82c53bebab430c88dcc34bf04ae14bcb16b9347e771dcb0,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.309.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2476.jpg,val,train,class12,class7,True,True
3f63595408bc73b0094bca48dd0ca68ee4c602f23ff183c6c95afdfd70913f47,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.938.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4671.jpg,val,train,class7,class22,True,True
3f63595408bc73b0094bca48dd0ca68ee4c602f23ff183c6c95afdfd70913f47,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.938.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.1012.jpg,val,train,class7,class9,True,True
988f25f13d1ad8e84ce10ea4cc943354b1ed096023d83b04fd70f93efc5d251f,data/carbonate_1223/PPL-1223/train/class22/Vug.4673.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2478.jpg,train,train,class22,class7,True,False
988f25f13d1ad8e84ce10ea4cc943354b1ed096023d83b04fd70f93efc5d251f,data/carbonate_1223/PPL-1223/train/class22/Vug.4673.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.1014.jpg,train,train,class22,class9,True,False
21cfed97eef5943c90a0ee49841d84d17c92e1d07c24dc34301365cf4c5dee74,data/carbonate_1223/PPL-1223/val/class10/Fracture.176.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4678.jpg,val,train,class10,class22,True,True
21cfed97eef5943c90a0ee49841d84d17c92e1d07c24dc34301365cf4c5dee74,data/carbonate_1223/PPL-1223/val/class10/Fracture.176.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2481.jpg,val,train,class10,class7,True,True
21cfed97eef5943c90a0ee49841d84d17c92e1d07c24dc34301365cf4c5dee74,data/carbonate_1223/PPL-1223/val/class10/Fracture.176.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.1019.jpg,val,train,class10,class9,True,True
0c01e4ceeb6bce5263ae0819107a4152bda6b5a8b894951672f26010ee5dcfbf,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.964.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.468.jpg,val,train,class1,class22,True,True
481a3914693660b09dbad3da64f54d5d24a41dd25e3cc001edd7eb663d10f668,data/carbonate_1223/PPL-1223/train/class22/Vug.4686.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.1025.jpg,train,train,class22,class9,True,False
361148c300745c8891384686fe48fb8a0f921e5e3e69eb01726389faac141dac,data/carbonate_1223/PPL-1223/val/class10/Fracture.180.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4694.jpg,val,train,class10,class22,True,True
ae7fddf3f4b87e33b59b96e27dd20e7074a177baf00a15a8d34de3ee6b90035e,data/carbonate_1223/PPL-1223/val/class10/Fracture.182.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4696.jpg,val,train,class10,class22,True,True
b35a6770d646d5e4fdc7b720b4ad1c78458643098ce13099eb65669688ea2114,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.940.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4698.jpg,val,train,class7,class22,True,True
0496ac8a0a878958a1dba7ea54dc24cf3ce274bd5c0d3878c14db60d382ae134,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.941.jpg,data/carbonate_1223/PPL-1223/val/class9/Foam.156.jpg,val,val,class7,class9,True,True
0496ac8a0a878958a1dba7ea54dc24cf3ce274bd5c0d3878c14db60d382ae134,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.941.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4700.jpg,val,train,class7,class22,True,True
76e59d8ffbd671968e77f013c7200c509a06acd45b01f130aee458cba688d4cf,data/carbonate_1223/PPL-1223/train/class22/Vug.4702.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2488.jpg,train,train,class22,class7,True,False
76e59d8ffbd671968e77f013c7200c509a06acd45b01f130aee458cba688d4cf,data/carbonate_1223/PPL-1223/train/class22/Vug.4702.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.1038.jpg,train,train,class22,class9,True,False
0c42a59f28486f9cc4fc9d9be4d7300ceb9736db208a7b507fd37464bb360178,data/carbonate_1223/PPL-1223/train/class22/Vug.4704.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.1041.jpg,train,train,class22,class9,True,False
d6849e52161226649a0c0b8de1bf6ef123d9b5d300c018d5b46c318f99f1298b,data/carbonate_1223/PPL-1223/train/class22/Vug.4706.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2491.jpg,train,train,class22,class7,True,False
d6849e52161226649a0c0b8de1bf6ef123d9b5d300c018d5b46c318f99f1298b,data/carbonate_1223/PPL-1223/train/class22/Vug.4706.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.1042.jpg,train,train,class22,class9,True,False
b279ee354fd2798b57dcaf52237d9901746fd1562f9e37b843e7f386c953f797,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.943.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4708.jpg,val,train,class7,class22,True,True
008d7eadc7b244c9e00c09bc6696ab15403a186705b3da195170d90f556c4326,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.797.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4710.jpg,val,train,class1,class22,True,True
849a5e1ea5efbc369a10ac53de4aa6326c7d7bed3d4b0ef34b26e410af9c6bf3,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.954.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4711.jpg,val,train,class7,class22,True,True
7736b09ed8d16b421ad3c7175701cf3c7bd4567890b1033eb7b0bc870be1c8b4,data/carbonate_1223/PPL-1223/train/class22/Vug.4713.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2539.jpg,train,train,class22,class7,True,False
46c9c3bd74a8af17b4ade0eb3cc435eea85fcc67e962acec743dcc3f590a1eb3,data/carbonate_1223/PPL-1223/train/class22/Vug.4715.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2541.jpg,train,train,class22,class7,True,False
cea1f2f72369e2dbfd4db10fedb8f9ea0d5770327ed5740c4a1f05903baadfe3,data/carbonate_1223/PPL-1223/train/class22/Vug.4752.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.1081.jpg,train,train,class22,class9,True,False
de14fbe80bd32ee396c4abfe9d4e3328bf295a87b456acb091d3895b1998f032,data/carbonate_1223/PPL-1223/train/class22/Vug.4753.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.1091.jpg,train,train,class22,class9,True,False
2b170a9f31b3e57a574c100552449ad41a1e70da858c9bf712cf56897e5335ba,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1261.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4792.jpg,val,train,class1,class22,True,True
a208b9469fcf41f456fcd77bd1028ea43b4aca9e55fa6c366e8cf551f72003d9,data/carbonate_1223/PPL-1223/train/class22/Vug.4799.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.1752.jpg,train,train,class22,class7,True,False
9ba48d4eba0aa5d0fb2994ae0d70f9ff0dc4da4ccb8f3b4e0b28e71c8e06d0f6,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1252.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4800.jpg,val,train,class1,class22,True,True
71727cf6cc4573da1da01f0b5ef299e6941211eac920a89fc3e2d598753e43a6,data/carbonate_1223/PPL-1223/train/class22/Vug.4805.jpg,data/carbonate_1223/PPL-1223/train/class3/Breccia.669.jpg,train,train,class22,class3,True,False
a17c3ff5a48e7c142b359bd76b843277433f11de20e58b3359f171cd6912d521,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1248.jpg,data/carbonate_1223/PPL-1223/val/class9/Foam.209.jpg,val,val,class1,class9,True,True
a17c3ff5a48e7c142b359bd76b843277433f11de20e58b3359f171cd6912d521,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1248.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4807.jpg,val,train,class1,class22,True,True
63ab13a2af8393985a11e102b1dcfa733f47c2efbbfde1e9a22ea3b27ab15875,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1230.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4819.jpg,val,train,class1,class22,True,True
801c898a3019dcce31a66bf584cfe62ad7092d01f8d2cdd66993045560dae623,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.761.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4821.jpg,val,train,class7,class22,True,True
0117bfeae7896681adfae309190a9b0d46f6c8e366a08cbdd91896a8a30dabc7,data/carbonate_1223/PPL-1223/val/class11/Grape.44.jpg,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.407.jpg,val,val,class11,class12,True,True
0117bfeae7896681adfae309190a9b0d46f6c8e366a08cbdd91896a8a30dabc7,data/carbonate_1223/PPL-1223/val/class11/Grape.44.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4851.jpg,val,train,class11,class22,True,True
f61f2e3b90928646c9355cfeffe742a2905c8a2a02eab90c4548cbe8b1e63299,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.413.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4858.jpg,val,train,class12,class22,True,True
0851061ef87b4fb643fce2c565c8586d679daa0b9a4afbab82e35a20e82fc276,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.744.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.486.jpg,val,train,class1,class22,True,True
010cb0a976db9d841b46046d9154247ae1dafc2826db56b13fb233162888b51d,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.436.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4877.jpg,val,train,class12,class22,True,True
7c0b792a5fe26469c46bb90225b17d873f787d6deafd44017f2b3c031fce7748,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.733.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.489.jpg,val,train,class1,class22,True,True
375e521c78fb430fd83558b412ab6deddb19c1df420376a1224e415779c72807,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.499.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4927.jpg,val,train,class12,class22,True,True
88179ad49a804fbc5defb4ec7f97a4fd81f97327fc8f21074aa66caf17def3e0,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.501.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4929.jpg,val,train,class12,class22,True,True
ca520c6b7df21b88f5ff2ade78783b095c7778980d5cf5836d58c2002fd807ad,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1212.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4931.jpg,val,train,class1,class22,True,True
8d15d05b6ee8386833f71934336a6ee4eb6f101a68fdaeb0710c32245c2be8a5,data/carbonate_1223/PPL-1223/val/class10/Fracture.206.jpg,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.511.jpg,val,val,class10,class12,True,True
8d15d05b6ee8386833f71934336a6ee4eb6f101a68fdaeb0710c32245c2be8a5,data/carbonate_1223/PPL-1223/val/class10/Fracture.206.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4939.jpg,val,train,class10,class22,True,True
e46c4680601267e2a6d352a8764068b48171fdeaaf0b3449451e13d8aae39159,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.786.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4943.jpg,val,train,class1,class22,True,True
e481e952f14af7444b49ccf265db7c9e7d18323ea08951dce3a6dc6c3669d5ae,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.6.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4947.jpg,val,train,class7,class22,True,True
8d681ea9c1093228850020e6778b87cee9d9e3a8fc2785d72865bc626d931ce0,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.7.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4948.jpg,val,train,class7,class22,True,True
0d6d0b14066bd110f04bce172c2b8aaeff68071f6b99111f6880e34112a022ca,data/carbonate_1223/PPL-1223/train/class22/Vug.4949.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2760.jpg,train,train,class22,class7,True,False
4dc6e20d230f3ee73106d266b3baf557ae9067d876310f8e66a2bbed66040321,data/carbonate_1223/PPL-1223/train/class22/Vug.4950.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2761.jpg,train,train,class22,class7,True,False
f6b99f0fca011bd27dd6a3efb98bd1426b089d8d8f5c582c40fd929e726130ee,data/carbonate_1223/PPL-1223/train/class22/Vug.4951.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2774.jpg,train,train,class22,class7,True,False
c227e0d22062f0b6460c7923159fd5eb1d3b5f0bd4e1f5437945e29a4421c46e,data/carbonate_1223/PPL-1223/train/class22/Vug.4952.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2777.jpg,train,train,class22,class7,True,False
5aff543a36ea6949936571c2a4e7904d697c631d9b0de6e774a24b017d14bca5,data/carbonate_1223/PPL-1223/val/class7/Finely_crystalline_dolomite.8.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4953.jpg,val,train,class7,class22,True,True
cfb23f002a43852436ec2e180da2bfa66e4fafa8aa6039b445aabcda3c25f2a2,data/carbonate_1223/PPL-1223/train/class22/Vug.4964.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.6030.jpg,train,train,class22,class22,False,False
57f072a3565bf2724639f646d6b131b0d80d49d32896abb0352573f35c197b6e,data/carbonate_1223/PPL-1223/val/class19/Stromatolite.835.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4973.jpg,val,train,class19,class22,True,True
ecfc45c029f36fddfaa87035536a7c91dc0c53de99011509c18b0707970a39ea,data/carbonate_1223/PPL-1223/val/class10/Fracture.217.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4975.jpg,val,train,class10,class22,True,True
f48fddbc22d32c91bc7a84d5a5c50f077b9833048c173f2f4ea1344825efd8c3,data/carbonate_1223/PPL-1223/val/class18/Siliceous.306.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.498.jpg,val,train,class18,class22,True,True
c16937a871a51133aa743b46f468e7b94f63038e0ed9f5b10fce9a9792a0d658,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.585.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4981.jpg,val,train,class12,class22,True,True
cdc3a71fffcb8860becff90496454f167c47beb23c332526112f9fe685fda1ff,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.784.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.4987.jpg,val,train,class1,class22,True,True
5708052afad17140f5d126ff59f983b9c61b76776a7e0ad9691e654e12250ffc,data/carbonate_1223/PPL-1223/val/class13/Micritic_limestone.865.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.499.jpg,val,train,class13,class22,True,True
66cf779ba02b71f990e447ef8a0550244f86473af0bffc84d477fbf0d3c8bebf,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.592.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5005.jpg,val,train,class12,class22,True,True
c2bbea79a80f0907988578d4f562b9bcad0f551c3a288dd4bec07053e7753069,data/carbonate_1223/PPL-1223/train/class22/Vug.5013.jpg,data/carbonate_1223/PPL-1223/train/class3/Breccia.727.jpg,train,train,class22,class3,True,False
c2bbea79a80f0907988578d4f562b9bcad0f551c3a288dd4bec07053e7753069,data/carbonate_1223/PPL-1223/train/class22/Vug.5013.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2798.jpg,train,train,class22,class7,True,False
62faaff44e2ef65493e7caafb3d1cb518c14d454f529d038ac4a3d7b05fa9daa,data/carbonate_1223/PPL-1223/train/class22/Vug.5032.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.1799.jpg,train,train,class22,class7,True,False
9f9f6e27957ff2e51f219ff1fa0645043caa088e4607ebe70be5928214a67599,data/carbonate_1223/PPL-1223/val/class3/Breccia.144.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5033.jpg,val,train,class3,class22,True,True
7fde682f1372cbb630e938782e76cbfa3b18b7c5f987c815e749768df92e8bb7,data/carbonate_1223/PPL-1223/train/class22/Vug.5043.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.1800.jpg,train,train,class22,class7,True,False
6ef7d012e3a7681f1f732c9ae2c19ea74e2091a87f325fe9e2b2ea90609ba405,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.604.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5044.jpg,val,train,class12,class22,True,True
6ef7d012e3a7681f1f732c9ae2c19ea74e2091a87f325fe9e2b2ea90609ba405,data/carbonate_1223/PPL-1223/val/class12/Micritic_dolomite.604.jpg,data/carbonate_1223/PPL-1223/train/class3/Breccia.748.jpg,val,train,class12,class3,True,True
ad9228fd9e533d354027e793bece2871ee885279224449360aa6363a162d7f12,data/carbonate_1223/PPL-1223/train/class22/Vug.5051.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.66.jpg,train,train,class22,class9,True,False
04671810fff91d9d8cee59ac3b4b5a9ae571713d5ea715c4d34f3c398ec22cb1,data/carbonate_1223/PPL-1223/train/class22/Vug.5054.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.1801.jpg,train,train,class22,class7,True,False
5f4160469533a00fd6bac3a8f3fd1204fb4e575257f01a3f05aaad191b4a0fac,data/carbonate_1223/PPL-1223/val/class9/Foam.231.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5055.jpg,val,train,class9,class22,True,True
b767c77b3e02d9bc1451f43368e0136b9313cf83bb7ce1442cea615c9421e10d,data/carbonate_1223/PPL-1223/train/class22/Vug.5056.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.70.jpg,train,train,class22,class9,True,False
c31691a94e3496ef93b7e1b8ead8f456e1f2bcb95400b263f04357e8b33e1ee1,data/carbonate_1223/PPL-1223/train/class22/Vug.5057.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.71.jpg,train,train,class22,class9,True,False
0f5d33b7d5cf627f4489382f7d182c80bd4cb36828c3a95396b5e3761ff40e03,data/carbonate_1223/PPL-1223/train/class22/Vug.5065.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.1803.jpg,train,train,class22,class7,True,False
3b2a79ac1b72c2133a68525e23a3fc5a8f03199cae85e37c14ab095ceab4e29d,data/carbonate_1223/PPL-1223/train/class22/Vug.5069.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2804.jpg,train,train,class22,class7,True,False
2589ea4fb79025d31cfd8c056ab4c8f146c8754adee42a8c90a29d3cf570ba07,data/carbonate_1223/PPL-1223/train/class22/Vug.5073.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2827.jpg,train,train,class22,class7,True,False
7840a85b83f2dbb5dc7843f89d65cbcd371e2cb64aaa27248d2a7a137a06e82d,data/carbonate_1223/PPL-1223/train/class22/Vug.5075.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.2829.jpg,train,train,class22,class7,True,False
7c405f18174e642622a099fd40238fba4bee09c53bec3c490e9d7e7f0f34f200,data/carbonate_1223/PPL-1223/train/class22/Vug.5076.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.1804.jpg,train,train,class22,class7,True,False
5131f08f94f14afa948054e6ead2dbb1b36208a43cdd9a8fac870e56c8aeb068,data/carbonate_1223/PPL-1223/train/class22/Vug.5089.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.100.jpg,train,train,class22,class9,True,False
17326f8a981dcba196b91466db4596a134fbfa17e0605c0076bcd090ac291ca2,data/carbonate_1223/PPL-1223/train/class22/Vug.5091.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.103.jpg,train,train,class22,class9,True,False
df1c4213ce65166442fb43926d8a5a64101925185604e1a705f12bf83fe92aae,data/carbonate_1223/PPL-1223/train/class22/Vug.5094.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.108.jpg,train,train,class22,class9,True,False
1afdd9c0ac44aff3f49b721f7d58e98c1c88a07458f0a585c7fc2882bb4ee5b4,data/carbonate_1223/PPL-1223/train/class22/Vug.5097.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.112.jpg,train,train,class22,class9,True,False
008346e1d184eaaa1386a26325eafb1d932d9622cc8e87359095d120b5991f28,data/carbonate_1223/PPL-1223/train/class22/Vug.5098.jpg,data/carbonate_1223/PPL-1223/train/class7/Finely_crystalline_dolomite.1806.jpg,train,train,class22,class7,True,False
bb79bd38991e50fd429d14d91eaf8638d56dad1a0710485e850dcb945bd68be6,data/carbonate_1223/PPL-1223/train/class22/Vug.5099.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.115.jpg,train,train,class22,class9,True,False
2d0f0691484d3bb05b72fbb1bc7a403c9971e40f488a234f81b70ef17f9fed16,data/carbonate_1223/PPL-1223/val/class13/Micritic_limestone.866.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.510.jpg,val,train,class13,class22,True,True
148f78134093533bee75b6405341432c169c8f72e17f53faed9711b0f6a1e27d,data/carbonate_1223/PPL-1223/val/class9/Foam.243.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5100.jpg,val,train,class9,class22,True,True
d2a93f816721a38d87c64d9e38bf478db20904f0a056fb449e2ab09ba1ffb331,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1170.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5127.jpg,val,train,class1,class22,True,True
b656f993df69792e479b6823b9fb25b4e1223e3387cd0bd8f1b7656ef0a0b228,data/carbonate_1223/PPL-1223/train/class22/Vug.5140.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.118.jpg,train,train,class22,class9,True,False
109418a06d331141b819da61416ece6a581238fa9f0a81ed71fca548658d43f5,data/carbonate_1223/PPL-1223/train/class22/Vug.5142.jpg,data/carbonate_1223/PPL-1223/train/class9/Foam.119.jpg,train,train,class22,class9,True,False
e09042068b3a4efd556c8b6aff38fb8a4d83ba19658e07b2b599f59eb85573d4,data/carbonate_1223/PPL-1223/val/class3/Breccia.40.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.517.jpg,val,train,class3,class22,True,True
92194190bfe837984a077ffaa8488402428248ddc6421388d18a7ce920040ff7,data/carbonate_1223/PPL-1223/val/class19/Stromatolite.871.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5190.jpg,val,train,class19,class22,True,True
fb425c3ce2de63a0e16ecdec6c8873c98bed55f61aea7fc8eedf12636d35351d,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1130.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5333.jpg,val,train,class1,class22,True,True
cc7708b65f525e65676cfda980b6fc38b090b3ceac41cf78a370467d8d808b89,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1128.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5341.jpg,val,train,class1,class22,True,True
5ae90ecc100ec00fda530c9673791001e3c5518ed5816db9c9a54f67bcf000e9,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1124.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5372.jpg,val,train,class1,class22,True,True
c674ab99370e80e984b7feae5ac9d46d487f363bbc85d8566915e0e5998d3cab,data/carbonate_1223/PPL-1223/val/class1/Arenaceous.1123.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5403.jpg,val,train,class1,class22,True,True
0d098178f59af95d407c25bcf5fa5a0043d4a1a7e34d99332de143dfcc26f8f0,data/carbonate_1223/PPL-1223/val/class10/Fracture.243.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5428.jpg,val,train,class10,class22,True,True
48b1f9cdc0cf33d2afcf79ef5bcec8b7e6a27d05cc7680f37f69b284d8b9dc8c,data/carbonate_1223/PPL-1223/val/class3/Breccia.149.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.5430.jpg,val,train,class3,class22,True,True
